,prolificID,expName,session,t,pair,choice,outcome1,outcome2,choseLeft,op1IsLeft,moveTime,fireTime,leftCount,rightCount,ev1,ev2,p1,p2,m1,m2,name1,name2,destroyed,score,datetime,opti_ss,opti_ff,opti_ev,chosen_p,chosen_m,outcome,var1,var2,riskier,chose_safe,chose_risky,trial,s,id,agent,a,r,ff1,ff2,destroy,group,delta_ev,delta_ev_scaled,delta_m,delta_p
135728,5e0e1f62814bba56ea1a86dd,exp1B,1,28,-1.0,1,500,500.0,0,1,260.0,0.514,0.0,1.0,365,440,0.73,0.88,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,9500,2025-09-23 22:33:13,0.0,1.0,True,0.88,500,0.5,49275.0,26400.0,1,1,0,28,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,1,0.5,0.5,1.0,1.0,perceptual,-75,-0.5512153876021204,0.4358974358974359,0.4013157894736842
135729,5e0e1f62814bba56ea1a86dd,exp1B,1,29,-1.0,0,500,500.0,1,1,242.0,0.497,1.0,0.0,190,60,0.38,0.12,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,9500,2025-09-23 22:33:17,0.0,1.0,True,0.38,500,0.0,58900.0,26400.0,1,0,1,29,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,0,0.0,-0.25,-1.0,0.0,perceptual,130,0.2994432367885835,0.4358974358974359,0.6710526315789473
135730,5e0e1f62814bba56ea1a86dd,exp1B,1,30,-1.0,1,500,500.0,1,0,242.0,0.472,1.0,0.0,250,410,0.5,0.82,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,10000,2025-09-23 22:33:21,0.0,1.0,True,0.82,500,0.5,62500.0,36900.00000000001,1,1,0,30,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,1,0.5,0.0,0.75,1.0,perceptual,-160,-0.9039275001543635,0.4358974358974359,0.2894736842105263
135731,5e0e1f62814bba56ea1a86dd,exp1B,1,31,-1.0,0,500,500.0,0,0,236.0,0.69,0.0,1.0,310,60,0.62,0.12,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,10000,2025-09-23 22:33:25,0.0,1.0,True,0.62,500,0.0,58900.0,26400.0,1,0,1,31,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,0,0.0,0.25,-1.0,0.0,perceptual,250,0.7973897486270444,0.4358974358974359,0.8289473684210527
135733,5e0e1f62814bba56ea1a86dd,exp1B,1,32,-1.0,0,500,500.0,0,0,242.0,0.49,0.0,1.0,310,250,0.62,0.5,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,10500,2025-09-23 22:33:29,0.0,1.0,True,0.62,500,0.5,58900.0,62500.0,2,1,0,32,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,0,0.5,0.25,0.0,1.0,perceptual,60,0.008974438216148005,0.4358974358974359,0.5789473684210527
135735,5e0e1f62814bba56ea1a86dd,exp1B,1,33,-1.0,1,500,500.0,1,0,260.0,0.503,1.0,0.0,60,365,0.12,0.73,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,11000,2025-09-23 22:33:33,0.0,1.0,True,0.73,500,0.5,26400.0,49275.0,2,0,1,33,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,1,0.5,-1.0,0.5,1.0,perceptual,-305,-1.505612868625837,0.4358974358974359,0.0986842105263158
135737,5e0e1f62814bba56ea1a86dd,exp1B,1,34,-1.0,1,500,500.0,1,0,260.0,0.515,1.0,0.0,90,310,0.18,0.62,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,11500,2025-09-23 22:33:37,0.0,1.0,True,0.62,500,0.5,36900.0,58900.0,2,0,1,34,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,1,0.5,-0.75,0.25,1.0,perceptual,-220,-1.152900756073594,0.4358974358974359,0.21052631578947367
135739,5e0e1f62814bba56ea1a86dd,exp1B,1,35,-1.0,0,500,500.0,1,1,242.0,0.726,1.0,1.0,135,90,0.27,0.18,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,11500,2025-09-23 22:33:42,0.0,1.0,True,0.27,500,0.0,49275.0,36900.0,1,0,1,35,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,0,0.0,-0.5,-0.75,0.0,perceptual,45,-0.0532688757636596,0.4358974358974359,0.5592105263157895
135740,5e0e1f62814bba56ea1a86dd,exp1B,1,36,-1.0,1,500,500.0,1,0,242.0,0.49,1.0,0.0,190,440,0.38,0.88,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,12000,2025-09-23 22:33:46,0.0,1.0,True,0.88,500,0.5,58900.0,26400.0,1,1,0,36,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,1,0.5,-0.25,1.0,1.0,perceptual,-250,-1.277387384033209,0.4358974358974359,0.17105263157894737
135742,5e0e1f62814bba56ea1a86dd,exp1B,1,37,-1.0,1,500,500.0,0,1,235.0,0.562,0.0,1.0,60,310,0.12,0.62,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,12000,2025-09-23 22:33:50,0.0,1.0,True,0.62,500,0.0,26400.0,58900.0,2,0,1,37,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,1,0.0,-1.0,0.25,0.0,perceptual,-250,-1.277387384033209,0.4358974358974359,0.17105263157894737
135744,5e0e1f62814bba56ea1a86dd,exp1B,1,38,-1.0,0,500,500.0,1,1,242.0,0.466,1.0,0.0,410,135,0.82,0.27,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,12500,2025-09-23 22:33:54,0.0,1.0,True,0.82,500,0.5,36900.00000000001,49275.0,2,1,0,38,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,0,0.5,0.75,-0.5,1.0,perceptual,275,0.9011286052600571,0.4358974358974359,0.861842105263158
135746,5e0e1f62814bba56ea1a86dd,exp1B,1,39,-1.0,1,500,500.0,0,1,260.0,0.593,0.0,1.0,250,310,0.5,0.62,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,12500,2025-09-23 22:33:58,0.0,1.0,True,0.62,500,0.0,62500.0,58900.0,1,1,0,39,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,1,0.0,0.0,0.25,0.0,perceptual,-60,-0.4889720736223129,0.4358974358974359,0.42105263157894735
135748,5e0e1f62814bba56ea1a86dd,exp1B,1,40,-1.0,0,500,500.0,0,0,260.0,0.575,0.0,1.0,365,310,0.73,0.62,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,13000,2025-09-23 22:34:02,0.0,1.0,True,0.73,500,0.5,49275.0,58900.0,2,1,0,40,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,0,0.5,0.5,0.25,1.0,perceptual,55,-0.011773333110454531,0.4358974358974359,0.5723684210526315
135749,5e0e1f62814bba56ea1a86dd,exp1B,1,41,-1.0,0,500,500.0,0,0,236.0,0.46,0.0,1.0,410,310,0.82,0.62,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,13500,2025-09-23 22:34:06,0.0,1.0,True,0.82,500,0.5,36900.00000000001,58900.0,2,1,0,41,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,0,0.5,0.75,0.25,1.0,perceptual,100,0.1749566088289683,0.4358974358974359,0.631578947368421
135751,5e0e1f62814bba56ea1a86dd,exp1B,1,42,-1.0,1,500,500.0,0,1,242.0,0.448,0.0,1.0,310,440,0.62,0.88,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,14000,2025-09-23 22:34:10,0.0,1.0,True,0.88,500,0.5,58900.0,26400.0,1,1,0,42,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,1,0.5,0.25,1.0,1.0,perceptual,-130,-0.7794408721947483,0.4358974358974359,0.32894736842105265
135753,5e0e1f62814bba56ea1a86dd,exp1B,1,43,-1.0,1,500,500.0,0,1,260.0,0.581,0.0,1.0,190,365,0.38,0.73,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,14000,2025-09-23 22:34:14,0.0,1.0,True,0.73,500,0.0,58900.0,49275.0,1,1,0,43,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,1,0.0,-0.25,0.5,0.0,perceptual,-175,-0.9661708141341712,0.4358974358974359,0.26973684210526316
135755,5e0e1f62814bba56ea1a86dd,exp1B,1,44,-1.0,1,500,500.0,1,0,260.0,0.539,1.0,0.0,190,250,0.38,0.5,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,14500,2025-09-23 22:34:18,0.0,1.0,True,0.5,500,0.5,58900.0,62500.0,2,0,1,44,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,1,0.5,-0.25,0.0,1.0,perceptual,-60,-0.4889720736223129,0.4358974358974359,0.42105263157894735
135757,5e0e1f62814bba56ea1a86dd,exp1B,1,45,-1.0,0,500,500.0,0,0,260.0,0.551,0.0,1.0,250,135,0.5,0.27,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,14500,2025-09-23 22:34:23,0.0,1.0,True,0.5,500,0.0,62500.0,49275.0,1,0,1,45,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,0,0.0,0.0,-0.5,0.0,perceptual,115,0.2371999228087759,0.4358974358974359,0.6513157894736842
135759,5e0e1f62814bba56ea1a86dd,exp1B,1,46,-1.0,0,500,500.0,0,0,236.0,0.605,0.0,1.0,90,60,0.18,0.12,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,14500,2025-09-23 22:34:27,0.0,1.0,True,0.18,500,0.0,36900.0,26400.0,1,0,1,46,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,0,0.0,-0.75,-1.0,0.0,perceptual,30,-0.1155121897434672,0.4358974358974359,0.5394736842105263
135760,5e0e1f62814bba56ea1a86dd,exp1B,1,47,-1.0,0,500,500.0,0,0,236.0,0.515,0.0,1.0,440,90,0.88,0.18,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,15000,2025-09-23 22:34:31,0.0,1.0,True,0.88,500,0.5,26400.0,36900.0,2,1,0,47,"(500, 500)",77,5e0e1f62814bba56ea1a86dd,0,0.5,1.0,-0.75,1.0,perceptual,350,1.2123451751590952,0.4358974358974359,0.9605263157894737
135770,5e0e1f62814bba56ea1a86dd,exp1B,2,0,0.0,0,644,370.0,1,1,303.0,1.303,1.0,1.0,620,380,1.0,1.0,620,380,FFEnemyShipNocolors1,FFEnemyShipNoColors12,1.0,644,2025-09-23 22:35:16,1.0,0.0,True,1.0,620,0.644,0.0,0.0,2,1,0,0,"(620, 380)",77,5e0e1f62814bba56ea1a86dd,0,0.644,1.0,1.0,1.0,perceptual,240,0.7558942059738394,0.7435897435897436,0.5
135772,5e0e1f62814bba56ea1a86dd,exp1B,2,1,2.0,0,616,248.0,0,0,557.0,0.836,0.0,1.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,1260,2025-09-23 22:35:21,1.0,0.0,True,1.0,620,0.616,0.0,0.0,2,1,0,1,"(620, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.616,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
135774,5e0e1f62814bba56ea1a86dd,exp1B,2,2,2.0,0,588,242.0,1,1,417.0,0.751,1.0,0.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,1848,2025-09-23 22:35:25,1.0,0.0,True,1.0,620,0.588,0.0,0.0,2,1,0,2,"(620, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.588,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
135776,5e0e1f62814bba56ea1a86dd,exp1B,2,3,0.0,0,625,393.0,0,0,417.0,1.193,1.0,1.0,620,380,1.0,1.0,620,380,FFEnemyShipNocolors1,FFEnemyShipNoColors12,1.0,2473,2025-09-23 22:35:29,1.0,0.0,True,1.0,620,0.625,0.0,0.0,2,1,0,3,"(620, 380)",77,5e0e1f62814bba56ea1a86dd,0,0.625,1.0,1.0,1.0,perceptual,240,0.7558942059738394,0.7435897435897436,0.5
135778,5e0e1f62814bba56ea1a86dd,exp1B,2,4,5.0,0,717,319.0,1,1,1138.0,1.824,1.0,1.0,720,280,1.0,1.0,720,280,FFEnemyShipNocolors3,FFEnemyShipNocolors8,1.0,3190,2025-09-23 22:35:34,1.0,0.0,True,1.0,720,0.717,0.0,0.0,2,1,0,4,"(720, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.717,1.0,1.0,1.0,perceptual,440,1.5858050590379407,1.0,0.5
135780,5e0e1f62814bba56ea1a86dd,exp1B,2,5,1.0,1,648,731.0,0,1,1260.0,2.193,1.0,1.0,620,720,1.0,1.0,620,720,FFEnemyShipNocolors1,FFEnemyShipNocolors3,1.0,3921,2025-09-23 22:35:40,1.0,0.0,True,1.0,720,0.731,0.0,0.0,2,0,1,5,"(620, 720)",77,5e0e1f62814bba56ea1a86dd,1,0.731,1.0,1.0,1.0,perceptual,-100,-0.654954244235133,0.3076923076923077,0.5
135782,5e0e1f62814bba56ea1a86dd,exp1B,2,6,5.0,0,749,248.0,1,1,1399.0,1.648,1.0,0.0,720,280,1.0,1.0,720,280,FFEnemyShipNocolors3,FFEnemyShipNocolors8,1.0,4670,2025-09-23 22:35:45,1.0,0.0,True,1.0,720,0.749,0.0,0.0,2,1,0,6,"(720, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.749,1.0,1.0,1.0,perceptual,440,1.5858050590379407,1.0,0.5
135784,5e0e1f62814bba56ea1a86dd,exp1B,2,7,0.0,0,609,374.0,0,0,763.0,1.411,0.0,1.0,620,380,1.0,1.0,620,380,FFEnemyShipNocolors1,FFEnemyShipNoColors12,1.0,5279,2025-09-23 22:35:50,1.0,0.0,True,1.0,620,0.609,0.0,0.0,2,1,0,7,"(620, 380)",77,5e0e1f62814bba56ea1a86dd,0,0.609,1.0,1.0,1.0,perceptual,240,0.7558942059738394,0.7435897435897436,0.5
135786,5e0e1f62814bba56ea1a86dd,exp1B,2,8,4.0,0,366,275.0,0,0,1078.0,1.533,0.0,1.0,380,280,1.0,1.0,380,280,FFEnemyShipNoColors12,FFEnemyShipNocolors8,1.0,5645,2025-09-23 22:35:55,1.0,0.0,True,1.0,380,0.366,0.0,0.0,2,1,0,8,"(380, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.366,1.0,1.0,1.0,perceptual,100,0.1749566088289683,0.5641025641025641,0.5
135788,5e0e1f62814bba56ea1a86dd,exp1B,2,9,0.0,0,612,401.0,0,0,763.0,1.606,0.0,1.0,620,380,1.0,1.0,620,380,FFEnemyShipNocolors1,FFEnemyShipNoColors12,1.0,6257,2025-09-23 22:36:00,1.0,0.0,True,1.0,620,0.612,0.0,0.0,2,1,0,9,"(620, 380)",77,5e0e1f62814bba56ea1a86dd,0,0.612,1.0,1.0,1.0,perceptual,240,0.7558942059738394,0.7435897435897436,0.5
135790,5e0e1f62814bba56ea1a86dd,exp1B,2,10,2.0,0,631,243.0,0,0,763.0,1.593,0.0,1.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,6888,2025-09-23 22:36:05,1.0,0.0,True,1.0,620,0.631,0.0,0.0,2,1,0,10,"(620, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.631,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
135792,5e0e1f62814bba56ea1a86dd,exp1B,2,11,5.0,0,710,300.0,1,1,1139.0,1.363,1.0,0.0,720,280,1.0,1.0,720,280,FFEnemyShipNocolors3,FFEnemyShipNocolors8,1.0,7598,2025-09-23 22:36:09,1.0,0.0,True,1.0,720,0.71,0.0,0.0,2,1,0,11,"(720, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.71,1.0,1.0,1.0,perceptual,440,1.5858050590379407,1.0,0.5
135794,5e0e1f62814bba56ea1a86dd,exp1B,2,12,1.0,1,609,694.0,0,1,696.0,1.933,1.0,1.0,620,720,1.0,1.0,620,720,FFEnemyShipNocolors1,FFEnemyShipNocolors3,1.0,8292,2025-09-23 22:36:14,1.0,0.0,True,1.0,720,0.694,0.0,0.0,2,0,1,12,"(620, 720)",77,5e0e1f62814bba56ea1a86dd,1,0.694,1.0,1.0,1.0,perceptual,-100,-0.654954244235133,0.3076923076923077,0.5
135796,5e0e1f62814bba56ea1a86dd,exp1B,2,13,2.0,0,635,270.0,1,1,921.0,1.436,1.0,0.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,8927,2025-09-23 22:36:19,1.0,0.0,True,1.0,620,0.635,0.0,0.0,2,1,0,13,"(620, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.635,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
135798,5e0e1f62814bba56ea1a86dd,exp1B,2,14,4.0,1,403,284.0,1,0,678.0,2.43,2.0,2.0,380,280,1.0,1.0,380,280,FFEnemyShipNoColors12,FFEnemyShipNocolors8,1.0,9211,2025-09-23 22:36:25,0.0,0.0,False,1.0,280,0.284,0.0,0.0,2,0,1,14,"(380, 280)",77,5e0e1f62814bba56ea1a86dd,1,0.284,1.0,1.0,1.0,perceptual,100,0.1749566088289683,0.5641025641025641,0.5
135800,5e0e1f62814bba56ea1a86dd,exp1B,2,15,2.0,0,642,285.0,1,1,563.0,1.175,1.0,0.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,9853,2025-09-23 22:36:29,1.0,0.0,True,1.0,620,0.642,0.0,0.0,2,1,0,15,"(620, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.642,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
135802,5e0e1f62814bba56ea1a86dd,exp1B,2,16,1.0,1,643,727.0,1,0,1017.0,1.496,1.0,1.0,620,720,1.0,1.0,620,720,FFEnemyShipNocolors1,FFEnemyShipNocolors3,1.0,10580,2025-09-23 22:36:34,1.0,0.0,True,1.0,720,0.727,0.0,0.0,2,0,1,16,"(620, 720)",77,5e0e1f62814bba56ea1a86dd,1,0.727,1.0,1.0,1.0,perceptual,-100,-0.654954244235133,0.3076923076923077,0.5
135804,5e0e1f62814bba56ea1a86dd,exp1B,2,17,5.0,0,742,261.0,1,1,1456.0,1.619,1.0,0.0,720,280,1.0,1.0,720,280,FFEnemyShipNocolors3,FFEnemyShipNocolors8,1.0,11322,2025-09-23 22:36:39,1.0,0.0,True,1.0,720,0.742,0.0,0.0,2,1,0,17,"(720, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.742,1.0,1.0,1.0,perceptual,440,1.5858050590379407,1.0,0.5
135806,5e0e1f62814bba56ea1a86dd,exp1B,2,18,3.0,1,388,697.0,1,0,660.0,1.466,1.0,1.0,380,720,1.0,1.0,380,720,FFEnemyShipNoColors12,FFEnemyShipNocolors3,1.0,12019,2025-09-23 22:36:43,1.0,0.0,True,1.0,720,0.697,0.0,0.0,2,0,1,18,"(380, 720)",77,5e0e1f62814bba56ea1a86dd,1,0.697,1.0,1.0,1.0,perceptual,-340,-1.6508472679120547,0.0,0.5
135808,5e0e1f62814bba56ea1a86dd,exp1B,2,19,1.0,1,617,708.0,0,1,1000.0,1.545,1.0,1.0,620,720,1.0,1.0,620,720,FFEnemyShipNocolors1,FFEnemyShipNocolors3,1.0,12727,2025-09-23 22:36:48,1.0,0.0,True,1.0,720,0.708,0.0,0.0,2,0,1,19,"(620, 720)",77,5e0e1f62814bba56ea1a86dd,1,0.708,1.0,1.0,1.0,perceptual,-100,-0.654954244235133,0.3076923076923077,0.5
135810,5e0e1f62814bba56ea1a86dd,exp1B,2,20,1.0,1,593,682.0,0,1,1242.0,1.418,0.0,1.0,620,720,1.0,1.0,620,720,FFEnemyShipNocolors1,FFEnemyShipNocolors3,1.0,13409,2025-09-23 22:36:53,1.0,0.0,True,1.0,720,0.682,0.0,0.0,2,0,1,20,"(620, 720)",77,5e0e1f62814bba56ea1a86dd,1,0.682,1.0,1.0,1.0,perceptual,-100,-0.654954244235133,0.3076923076923077,0.5
135812,5e0e1f62814bba56ea1a86dd,exp1B,2,21,5.0,0,738,276.0,0,0,982.0,1.357,0.0,1.0,720,280,1.0,1.0,720,280,FFEnemyShipNocolors3,FFEnemyShipNocolors8,1.0,14147,2025-09-23 22:36:57,1.0,0.0,True,1.0,720,0.738,0.0,0.0,2,1,0,21,"(720, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.738,1.0,1.0,1.0,perceptual,440,1.5858050590379407,1.0,0.5
135814,5e0e1f62814bba56ea1a86dd,exp1B,2,22,5.0,0,724,297.0,1,1,1000.0,1.376,1.0,0.0,720,280,1.0,1.0,720,280,FFEnemyShipNocolors3,FFEnemyShipNocolors8,1.0,14871,2025-09-23 22:37:02,1.0,0.0,True,1.0,720,0.724,0.0,0.0,2,1,0,22,"(720, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.724,1.0,1.0,1.0,perceptual,440,1.5858050590379407,1.0,0.5
135816,5e0e1f62814bba56ea1a86dd,exp1B,2,23,5.0,0,738,269.0,0,0,1224.0,1.442,0.0,1.0,720,280,1.0,1.0,720,280,FFEnemyShipNocolors3,FFEnemyShipNocolors8,1.0,15609,2025-09-23 22:37:06,1.0,0.0,True,1.0,720,0.738,0.0,0.0,2,1,0,23,"(720, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.738,1.0,1.0,1.0,perceptual,440,1.5858050590379407,1.0,0.5
135818,5e0e1f62814bba56ea1a86dd,exp1B,2,24,4.0,0,364,301.0,0,0,399.0,2.127,2.0,2.0,380,280,1.0,1.0,380,280,FFEnemyShipNoColors12,FFEnemyShipNocolors8,1.0,15973,2025-09-23 22:37:12,1.0,0.0,True,1.0,380,0.364,0.0,0.0,2,1,0,24,"(380, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.364,1.0,1.0,1.0,perceptual,100,0.1749566088289683,0.5641025641025641,0.5
135820,5e0e1f62814bba56ea1a86dd,exp1B,2,25,2.0,0,586,259.0,0,0,697.0,1.037,0.0,1.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,16559,2025-09-23 22:37:17,1.0,0.0,True,1.0,620,0.586,0.0,0.0,2,1,0,25,"(620, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.586,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
135822,5e0e1f62814bba56ea1a86dd,exp1B,2,26,0.0,0,650,368.0,0,0,443.0,1.322,1.0,1.0,620,380,1.0,1.0,620,380,FFEnemyShipNocolors1,FFEnemyShipNoColors12,1.0,17209,2025-09-23 22:37:21,1.0,0.0,True,1.0,620,0.65,0.0,0.0,2,1,0,26,"(620, 380)",77,5e0e1f62814bba56ea1a86dd,0,0.65,1.0,1.0,1.0,perceptual,240,0.7558942059738394,0.7435897435897436,0.5
135824,5e0e1f62814bba56ea1a86dd,exp1B,2,27,3.0,1,377,746.0,0,1,799.0,1.611,1.0,1.0,380,720,1.0,1.0,380,720,FFEnemyShipNoColors12,FFEnemyShipNocolors3,1.0,17955,2025-09-23 22:37:26,1.0,0.0,True,1.0,720,0.746,0.0,0.0,2,0,1,27,"(380, 720)",77,5e0e1f62814bba56ea1a86dd,1,0.746,1.0,1.0,1.0,perceptual,-340,-1.6508472679120547,0.0,0.5
135826,5e0e1f62814bba56ea1a86dd,exp1B,2,28,4.0,0,388,260.0,1,1,642.0,2.405,2.0,1.0,380,280,1.0,1.0,380,280,FFEnemyShipNoColors12,FFEnemyShipNocolors8,1.0,18343,2025-09-23 22:37:32,1.0,0.0,True,1.0,380,0.388,0.0,0.0,2,1,0,28,"(380, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.388,1.0,1.0,1.0,perceptual,100,0.1749566088289683,0.5641025641025641,0.5
135828,5e0e1f62814bba56ea1a86dd,exp1B,2,29,0.0,0,658,364.0,1,1,339.0,1.11,1.0,1.0,620,380,1.0,1.0,620,380,FFEnemyShipNocolors1,FFEnemyShipNoColors12,1.0,19001,2025-09-23 22:37:37,1.0,0.0,True,1.0,620,0.658,0.0,0.0,2,1,0,29,"(620, 380)",77,5e0e1f62814bba56ea1a86dd,0,0.658,1.0,1.0,1.0,perceptual,240,0.7558942059738394,0.7435897435897436,0.5
135830,5e0e1f62814bba56ea1a86dd,exp1B,2,30,3.0,1,414,705.0,0,1,399.0,1.429,1.0,1.0,380,720,1.0,1.0,380,720,FFEnemyShipNoColors12,FFEnemyShipNocolors3,1.0,19706,2025-09-23 22:37:41,1.0,0.0,True,1.0,720,0.705,0.0,0.0,2,0,1,30,"(380, 720)",77,5e0e1f62814bba56ea1a86dd,1,0.705,1.0,1.0,1.0,perceptual,-340,-1.6508472679120547,0.0,0.5
135832,5e0e1f62814bba56ea1a86dd,exp1B,2,31,1.0,0,598,756.0,1,1,781.0,1.514,1.0,0.0,620,720,1.0,1.0,620,720,FFEnemyShipNocolors1,FFEnemyShipNocolors3,1.0,20304,2025-09-23 22:37:46,0.0,0.0,False,1.0,620,0.598,0.0,0.0,2,1,0,31,"(620, 720)",77,5e0e1f62814bba56ea1a86dd,0,0.598,1.0,1.0,1.0,perceptual,-100,-0.654954244235133,0.3076923076923077,0.5
135834,5e0e1f62814bba56ea1a86dd,exp1B,2,32,4.0,0,377,284.0,1,1,1181.0,1.691,1.0,1.0,380,280,1.0,1.0,380,280,FFEnemyShipNoColors12,FFEnemyShipNocolors8,1.0,20681,2025-09-23 22:37:51,1.0,0.0,True,1.0,380,0.377,0.0,0.0,2,1,0,32,"(380, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.377,1.0,1.0,1.0,perceptual,100,0.1749566088289683,0.5641025641025641,0.5
135836,5e0e1f62814bba56ea1a86dd,exp1B,2,33,0.0,0,639,409.0,0,0,1018.0,1.218,0.0,1.0,620,380,1.0,1.0,620,380,FFEnemyShipNocolors1,FFEnemyShipNoColors12,1.0,21320,2025-09-23 22:37:55,1.0,0.0,True,1.0,620,0.639,0.0,0.0,2,1,0,33,"(620, 380)",77,5e0e1f62814bba56ea1a86dd,0,0.639,1.0,1.0,1.0,perceptual,240,0.7558942059738394,0.7435897435897436,0.5
135838,5e0e1f62814bba56ea1a86dd,exp1B,2,34,2.0,0,613,274.0,1,1,1181.0,1.653,1.0,1.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,21933,2025-09-23 22:38:01,1.0,0.0,True,1.0,620,0.613,0.0,0.0,2,1,0,34,"(620, 280)",77,5e0e1f62814bba56ea1a86dd,0,0.613,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
135840,5e0e1f62814bba56ea1a86dd,exp1B,2,35,0.0,0,619,361.0,0,0,503.0,1.509,1.0,1.0,620,380,1.0,1.0,620,380,FFEnemyShipNocolors1,FFEnemyShipNoColors12,1.0,22552,2025-09-23 22:38:05,1.0,0.0,True,1.0,620,0.619,0.0,0.0,2,1,0,35,"(620, 380)",77,5e0e1f62814bba56ea1a86dd,0,0.619,1.0,1.0,1.0,perceptual,240,0.7558942059738394,0.7435897435897436,0.5
135842,5e0e1f62814bba56ea1a86dd,exp1B,2,36,3.0,1,345,687.0,0,1,677.0,1.266,1.0,1.0,380,720,1.0,1.0,380,720,FFEnemyShipNoColors12,FFEnemyShipNocolors3,1.0,23239,2025-09-23 22:38:10,1.0,0.0,True,1.0,720,0.687,0.0,0.0,2,0,1,36,"(380, 720)",77,5e0e1f62814bba56ea1a86dd,1,0.687,1.0,1.0,1.0,perceptual,-340,-1.6508472679120547,0.0,0.5
